train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps
17165,-1245.555908203125,95299.78125,4.466063022613525,0.0003,6.734550476074219,864,56,96.30116226999999,307,22.32,17266
17288,-1216.61083984375,62245.2109375,4.230119705200195,0.0003,5.438438415527344,868,56,99.05206142999998,309,22.95,17389
17384,-1217.689697265625,39525.8828125,4.147060871124268,0.0003,4.222874164581299,872,56,100.71640453000003,311,23.3,17485
17473,-1160.82763671875,43099.4609375,4.032456874847412,0.0003,4.898395538330078,876,56,100.19356721000003,312,23.25,17574
17556,-1162.4906005859375,47130.54296875,3.9239301681518555,0.0003,4.385433197021484,880,56,99.11380765000001,314,23.07,17657
17644,-1173.354736328125,41195.3984375,3.823543071746826,0.0003,4.036897659301758,884,56,98.20407522000001,315,22.96,17745
17755,-1201.13037109375,57251.8359375,3.635282278060913,0.0003,7.044654846191406,888,56,97.72954326000001,317,22.87,17856
17820,-1259.0517578125,54098.29296875,3.5336272716522217,0.0003,3.9676098823547363,892,56,96.09282292000002,318,22.45,17921
17884,-1413.1278076171875,91978.15625,3.5366294384002686,0.0003,-5.202127933502197,896,56,96.30360677,319,22.42,17985
17948,-1388.179443359375,70135.109375,3.617095947265625,0.0003,-2.4313225746154785,900,56,96.53307550000001,321,22.44,18049
18012,-1382.8919677734375,51167.50390625,3.6579933166503906,0.0003,-2.1139907836914062,904,56,96.93960219,322,22.51,18113
18076,-1313.365966796875,73728.8046875,3.682929515838623,0.0003,-0.3601495623588562,908,56,97.38761117999998,323,22.58,18177
18139,-1288.0667724609375,64196.5859375,3.693329334259033,0.0003,-0.6627814769744873,912,56,97.88631217,324,22.67,18240
18200,-1294.639892578125,85583.7421875,3.689188241958618,0.0003,1.2438606023788452,916,56,98.10356924,325,22.71,18301
18263,-1292.7923583984375,69682.875,3.638599395751953,0.0003,4.278725624084473,920,56,98.03884353000001,326,22.71,18364
18323,-1318.760498046875,75027.3125,3.5761568546295166,0.0003,1.9845550060272217,924,56,96.78895412,327,22.46,18424
18383,-1305.466796875,65240.015625,3.568061351776123,0.0003,-0.16398939490318298,928,56,94.82713183999996,328,22.07,18484
18447,-1292.9638671875,56738.84765625,3.5669729709625244,0.0003,1.4056702852249146,932,56,92.5896719,329,21.61,18548
18537,-1384.421630859375,133163.84375,3.4966766834259033,0.0003,0.9859060049057007,936,56,91.34071868999997,330,21.35,18638
18643,-1503.978271484375,123651.6015625,3.594557523727417,0.0003,-4.043735980987549,940,56,90.39732897000002,332,21.09,18744
18732,-1469.41455078125,132125.65625,3.7094931602478027,0.0003,-4.05549430847168,944,56,89.54805255,333,20.84,18833
18814,-1397.46533203125,112634.328125,3.7601938247680664,0.0003,-0.6146912574768066,948,56,88.80931597,334,20.67,18915
18894,-1420.948974609375,77152.296875,3.8215811252593994,0.0003,-3.994966983795166,952,56,88.59244455000002,335,20.59,18995
18973,-1359.7724609375,62586.8828125,3.9238522052764893,0.0003,-2.1370849609375,956,56,87.53990378999998,336,20.34,19074
19058,-1338.833984375,74039.921875,3.9631600379943848,0.0003,-1.076043725013733,960,56,86.42956467,338,20.03,19159
19152,-1340.5078125,75013.5,3.9763972759246826,0.0003,0.35251566767692566,964,56,86.25925157,339,19.87,19253
19231,-1499.631103515625,77927.0703125,4.017434120178223,0.0003,-2.637653350830078,968,56,84.34352647999998,341,19.43,19332
19312,-1531.12890625,89971.1953125,4.1023664474487305,0.0003,-3.074409246444702,972,56,83.69121301,342,19.28,19413
19401,-1584.35986328125,113570.109375,4.225992679595947,0.0003,-7.0728068351745605,976,56,83.73726822,344,19.28,19502
19461,-1557.5362548828125,181409.78125,4.356620788574219,0.0003,-6.617137432098389,980,56,82.57090485,345,19.05,19562
19517,-1516.74755859375,140458.984375,4.457853317260742,0.0003,-4.312440872192383,984,56,81.02187354,346,18.73,19618
19574,-1462.7821044921875,78583.546875,4.513673305511475,0.0003,-2.0774006843566895,988,56,78.35568534999999,347,18.19,19675
19632,-1404.3408203125,101255.4921875,4.510934352874756,0.0003,2.6272175312042236,992,56,77.88798195999999,348,18.12,19733
19690,-1366.090087890625,98307.125,4.432284832000732,0.0003,6.155094146728516,996,56,77.45449007,350,18.06,19791
19750,-1388.74267578125,148937.921875,4.301515579223633,0.0003,5.892982482910156,1000,56,77.11332636,351,18.02,19851
19813,-1426.2373046875,80430.0,4.247334957122803,0.0003,0.6692532300949097,1004,56,76.98915261,352,18.01,19914
19876,-1426.6905517578125,71362.109375,4.251559734344482,0.0003,-0.3744851052761078,1008,56,76.82262961999999,352,18.0,19977
